1788364800|20260903000000|948.78
1788364860|20260903000100|948.91
1788364920|20260903000200|949.02
1788364980|20260903000300|948.95
1788365040|20260903000400|948.92
1788365100|20260903000500|948.85
1788365160|20260903000600|948.30
1788365220|20260903000700|948.34
1788365280|20260903000800|948.31
1788365340|20260903000900|948.48
1788365400|20260903001000|948.38
1788365460|20260903001100|948.46
1788365520|20260903001200|948.40
1788365580|20260903001300|948.50
1788365640|20260903001400|948.59
1788365700|20260903001500|948.69
1788365760|20260903001600|948.59
1788365820|20260903001700|948.28
1788365880|20260903001800|948.22
1788365940|20260903001900|948.32
1788366000|20260903002000|948.46
1788366060|20260903002100|948.29
1788366120|20260903002200|948.30
1788366180|20260903002300|948.36
1788366240|20260903002400|948.26
1788366300|20260903002500|948.26
1788366360|20260903002600|948.23
1788366420|20260903002700|948.27
1788366480|20260903002800|948.19
1788366540|20260903002900|948.23
1788366600|20260903003000|948.14
1788366660|20260903003100|948.20
1788366720|20260903003200|948.20
1788366780|20260903003300|948.20
1788366840|20260903003400|947.98
1788366900|20260903003500|947.45
1788366960|20260903003600|947.52
1788367020|20260903003700|947.52
1788367080|20260903003800|947.75
1788367140|20260903003900|947.30
1788367200|20260903004000|947.98
1788367260|20260903004100|947.62
1788367320|20260903004200|947.51
1788367380|20260903004300|947.56
1788367440|20260903004400|947.24
1788367500|20260903004500|947.51
1788367560|20260903004600|947.42
1788367620|20260903004700|947.46
1788367680|20260903004800|947.54
1788367740|20260903004900|947.41
1788367800|20260903005000|947.51
1788367860|20260903005100|947.37
1788367920|20260903005200|947.50
1788367980|20260903005300|947.90
1788368040|20260903005400|948.13
1788368100|20260903005500|948.17
1788368160|20260903005600|948.19
1788368220|20260903005700|948.19
1788368280|20260903005800|948.10
1788368340|20260903005900|948.10
1788368400|20260903010000|947.84
1788368460|20260903010100|948.17
1788368520|20260903010200|948.05
1788368580|20260903010300|948.05
1788368640|20260903010400|948.05
1788368700|20260903010500|948.20
1788368760|20260903010600|948.33
1788368820|20260903010700|948.38
1788368880|20260903010800|948.08
1788368940|20260903010900|948.38
1788369000|20260903011000|948.29
1788369060|20260903011100|948.29
1788369120|20260903011200|947.83
1788369180|20260903011300|947.99
1788369240|20260903011400|948.18
1788369300|20260903011500|948.18
1788369360|20260903011600|947.77
1788369420|20260903011700|947.50
1788369480|20260903011800|947.28
1788369540|20260903011900|947.28
1788369600|20260903012000|947.28
1788369660|20260903012100|947.28
1788369720|20260903012200|947.28
1788369780|20260903012300|947.33
1788369840|20260903012400|947.33
1788369900|20260903012500|947.38
1788369960|20260903012600|947.39
1788370020|20260903012700|947.71
1788370080|20260903012800|947.78
1788370140|20260903012900|947.74
1788370200|20260903013000|947.84
1788370260|20260903013100|948.25
1788370320|20260903013200|948.11
1788370380|20260903013300|947.36
1788370440|20260903013400|947.46
1788370500|20260903013500|947.46
1788370560|20260903013600|948.09
1788370620|20260903013700|947.94
1788370680|20260903013800|948.06
1788370740|20260903013900|947.53
1788370800|20260903014000|947.50
1788370860|20260903014100|947.56
1788370920|20260903014200|947.70
1788370980|20260903014300|947.87
1788371040|20260903014400|948.25
1788371100|20260903014500|948.40
1788371160|20260903014600|948.97
1788371220|20260903014700|948.87
1788371280|20260903014800|948.93
1788371340|20260903014900|948.39
1788371400|20260903015000|948.26
1788371460|20260903015100|948.54
1788371520|20260903015200|948.68
1788371580|20260903015300|949.05
1788371640|20260903015400|949.63
1788371700|20260903015500|949.74
1788371760|20260903015600|949.99
1788371820|20260903015700|949.76
1788371880|20260903015800|950.06
1788371940|20260903015900|949.81
1788397800|20260903091000|955.29
1788397860|20260903091100|955.80
1788397920|20260903091200|956.47
1788397980|20260903091300|955.67
1788398040|20260903091400|955.63
1788398100|20260903091500|954.90
1788398160|20260903091600|955.60
1788398220|20260903091700|954.84
1788398280|20260903091800|953.91
1788398340|20260903091900|954.25
1788398400|20260903092000|954.36
1788398460|20260903092100|954.83
1788398520|20260903092200|954.77
1788398580|20260903092300|955.09
1788398640|20260903092400|954.54
1788398700|20260903092500|953.88
1788398760|20260903092600|953.92
1788398820|20260903092700|953.56
1788398880|20260903092800|953.91
1788398940|20260903092900|954.38
1788399000|20260903093000|954.67
1788399060|20260903093100|955.20
1788399120|20260903093200|956.01
1788399180|20260903093300|955.60
1788399240|20260903093400|955.52
1788399300|20260903093500|956.33
1788399360|20260903093600|956.02
1788399420|20260903093700|956.23
1788399480|20260903093800|955.62
1788399540|20260903093900|955.78
1788399600|20260903094000|955.81
1788399660|20260903094100|955.57
1788399720|20260903094200|955.26
1788399780|20260903094300|955.25
1788399840|20260903094400|954.71
1788399900|20260903094500|954.61
1788399960|20260903094600|954.94
1788400020|20260903094700|954.67
1788400080|20260903094800|954.64
1788400140|20260903094900|955.19
1788400200|20260903095000|955.91
1788400260|20260903095100|955.47
1788400320|20260903095200|955.42
1788400380|20260903095300|955.75
1788400440|20260903095400|955.70
1788400500|20260903095500|955.84
1788400560|20260903095600|956.08
1788400620|20260903095700|956.22
1788400680|20260903095800|956.25
1788400740|20260903095900|956.77
1788400800|20260903100000|956.63
1788400860|20260903100100|956.70
1788400920|20260903100200|957.27
1788400980|20260903100300|957.15
1788401040|20260903100400|957.14
1788401100|20260903100500|956.73
1788401160|20260903100600|957.19
1788401220|20260903100700|956.81
1788401280|20260903100800|956.75
1788401340|20260903100900|956.97
1788401400|20260903101000|956.61
1788401460|20260903101100|957.37
1788401520|20260903101200|957.12
1788401580|20260903101300|957.22
1788401640|20260903101400|956.87
1788401700|20260903101500|956.76
1788401760|20260903101600|956.96
1788401820|20260903101700|957.21
1788401880|20260903101800|956.57
1788401940|20260903101900|956.57
1788402000|20260903102000|956.80
1788402060|20260903102100|956.69
1788402120|20260903102200|956.77
1788402180|20260903102300|956.68
1788402240|20260903102400|956.27
1788402300|20260903102500|956.39
1788402360|20260903102600|956.43
1788402420|20260903102700|956.14
1788402480|20260903102800|956.39
1788402540|20260903102900|956.46
1788402600|20260903103000|956.52
1788402660|20260903103100|957.32
1788402720|20260903103200|957.54
1788402780|20260903103300|957.21
1788402840|20260903103400|957.47
1788402900|20260903103500|957.39
1788402960|20260903103600|957.32
1788403020|20260903103700|957.41
1788403080|20260903103800|957.66
1788403140|20260903103900|957.90
1788403200|20260903104000|957.70
1788403260|20260903104100|957.75
1788403320|20260903104200|957.38
1788403380|20260903104300|957.44
1788403440|20260903104400|957.49
1788403500|20260903104500|957.18
1788403560|20260903104600|957.14
1788403620|20260903104700|957.43
1788403680|20260903104800|957.57
1788403740|20260903104900|957.27
1788403800|20260903105000|958.10
1788403860|20260903105100|958.24
1788403920|20260903105200|957.80
1788403980|20260903105300|958.06
1788404040|20260903105400|958.02
1788404100|20260903105500|958.40
1788404160|20260903105600|958.34
1788404220|20260903105700|958.52
1788404280|20260903105800|958.38
1788404340|20260903105900|958.33
1788404400|20260903110000|958.44
1788404460|20260903110100|958.75
1788404520|20260903110200|958.49
1788404580|20260903110300|958.65
1788404640|20260903110400|959.28
1788404700|20260903110500|959.65
1788404760|20260903110600|959.89
1788404820|20260903110700|959.80
1788404880|20260903110800|960.07
1788404940|20260903110900|959.95
1788405000|20260903111000|959.86
1788405060|20260903111100|959.69
1788405120|20260903111200|959.78
1788405180|20260903111300|960.25
1788405240|20260903111400|960.42
1788405300|20260903111500|960.38
1788405360|20260903111600|960.81
1788405420|20260903111700|960.39
1788405480|20260903111800|959.89
1788405540|20260903111900|960.00
1788405600|20260903112000|960.04
1788405660|20260903112100|959.90
1788405720|20260903112200|959.89
1788405780|20260903112300|959.84
1788405840|20260903112400|959.92
1788405900|20260903112500|960.08
1788405960|20260903112600|960.13
1788406020|20260903112700|960.21
1788406080|20260903112800|960.23
1788406140|20260903112900|960.49
1788406200|20260903113000|960.69
1788406260|20260903113100|960.89
1788406320|20260903113200|960.59
1788406380|20260903113300|961.06
1788406440|20260903113400|961.19
1788406500|20260903113500|961.21
1788406560|20260903113600|960.90
1788406620|20260903113700|960.81
1788406680|20260903113800|960.81
1788406740|20260903113900|960.80
1788406800|20260903114000|960.82
