# CNY A-shares holidays 2026-2027
# YYYYMMDD
20260101
20260216
20260217
20260218
20260219
20260220
20260223
20260501
20260618
20260619
20260924
20260925
20261001
20261002
20261005
20261006
20261007
20270101
20270205
20270208
20270209
20270210
20270211
20270212
20270405
20270608
20270609
20270610
20270914
20270915
20270916
20271001
20271004
20271005
20271006
20271007
