1786464004|20260812000004|950.85
1786464006|20260812000006|950.86
1786464015|20260812000015|950.64
1786464020|20260812000020|950.68
1786464025|20260812000025|950.82
1786464035|20260812000035|950.60
1786464045|20260812000045|950.59
1786464055|20260812000055|950.75
1786464065|20260812000105|950.60
1786464070|20260812000110|950.70
1786464075|20260812000115|950.65
1786464080|20260812000120|950.48
1786464085|20260812000125|950.51
1786464095|20260812000135|950.66
1786464100|20260812000140|950.61
1786464120|20260812000200|950.49
1786464125|20260812000205|950.54
1786464130|20260812000210|950.48
1786464135|20260812000215|950.42
1786464140|20260812000220|950.41
1786464145|20260812000225|950.34
1786464155|20260812000235|950.58
1786464160|20260812000240|950.56
1786464165|20260812000245|950.58
1786464170|20260812000250|950.62
1786464175|20260812000255|950.54
1786464180|20260812000300|950.47
1786464185|20260812000305|950.50
1786464195|20260812000315|950.48
1786464200|20260812000320|950.51
1786464215|20260812000335|950.43
1786464225|20260812000345|950.45
1786464230|20260812000350|950.47
1786464235|20260812000355|950.49
1786464240|20260812000400|950.48
1786464245|20260812000405|950.53
1786464255|20260812000415|950.58
1786464260|20260812000420|950.40
1786464265|20260812000425|950.37
1786464276|20260812000436|950.13
1786464300|20260812000500|950.04
1786464301|20260812000501|950.19
1786464305|20260812000505|950.01
1786464310|20260812000510|949.84
1786464315|20260812000515|949.89
1786464320|20260812000520|950.00
1786464325|20260812000525|949.88
1786464335|20260812000535|950.07
1786464340|20260812000540|950.03
1786464345|20260812000545|949.99
1786464350|20260812000550|949.95
1786464355|20260812000555|949.93
1786464360|20260812000600|950.03
1786464365|20260812000605|950.02
1786464370|20260812000610|949.96
1786464375|20260812000615|949.91
1786464380|20260812000620|949.86
1786464395|20260812000635|949.80
1786464400|20260812000640|949.84
1786464405|20260812000645|949.82
1786464415|20260812000655|949.81
1786464420|20260812000700|949.71
1786464430|20260812000710|949.67
1786464435|20260812000715|949.65
1786464440|20260812000720|949.60
1786464445|20260812000725|949.76
1786464455|20260812000735|949.75
1786464460|20260812000740|949.84
1786464465|20260812000745|949.68
1786464470|20260812000750|949.66
1786464475|20260812000755|949.69
1786464480|20260812000800|949.55
1786464485|20260812000805|949.57
1786464490|20260812000810|949.71
1786464500|20260812000820|949.66
1786464505|20260812000825|949.68
1786464515|20260812000835|949.78
1786464520|20260812000840|949.81
1786464525|20260812000845|949.82
1786464530|20260812000850|949.86
1786464540|20260812000900|949.87
1786464545|20260812000905|949.83
1786464550|20260812000910|949.86
1786464555|20260812000915|949.95
1786464560|20260812000920|950.16
1786464605|20260812001005|949.93
1786464625|20260812001025|949.89
1786464635|20260812001035|950.00
1786464650|20260812001050|949.89
1786464660|20260812001100|949.82
1786464670|20260812001110|949.96
1786464675|20260812001115|949.93
1786464680|20260812001120|950.01
1786464685|20260812001125|950.16
1786464695|20260812001135|949.92
1786464700|20260812001140|949.94
1786464705|20260812001145|949.92
1786464710|20260812001150|949.78
1786464715|20260812001155|949.79
1786464725|20260812001205|950.07
1786464730|20260812001210|950.02
1786464735|20260812001215|950.01
1786464740|20260812001220|950.01
1786464745|20260812001225|950.01
1786464750|20260812001230|949.96
1786464755|20260812001235|949.96
1786464760|20260812001240|949.78
1786464765|20260812001245|949.71
1786464775|20260812001255|949.71
1786464780|20260812001300|949.68
1786464785|20260812001305|949.71
1786464790|20260812001310|949.69
1786464795|20260812001315|949.53
1786464800|20260812001320|949.64
1786464805|20260812001325|949.58
1786464815|20260812001335|949.56
1786464820|20260812001340|949.58
1786464825|20260812001345|949.53
1786464830|20260812001350|949.59
1786464835|20260812001355|949.65
1786464840|20260812001400|949.66
1786464845|20260812001405|949.68
1786464850|20260812001410|949.76
1786464855|20260812001415|949.70
1786464860|20260812001420|949.69
1786464865|20260812001425|949.74
1786464900|20260812001500|949.68
1786464905|20260812001505|949.76
1786464910|20260812001510|949.78
1786464915|20260812001515|949.73
1786464920|20260812001520|949.75
1786464925|20260812001525|949.71
1786464935|20260812001535|949.78
1786464940|20260812001540|949.70
1786464945|20260812001545|949.73
1786464955|20260812001555|949.80
1786464960|20260812001600|949.88
1786464970|20260812001610|949.88
1786464980|20260812001620|949.86
1786465000|20260812001640|949.80
1786465005|20260812001645|949.94
1786465010|20260812001650|949.86
1786465015|20260812001655|949.91
1786465025|20260812001705|949.88
1786465030|20260812001710|949.85
1786465035|20260812001715|949.90
1786465040|20260812001720|950.02
1786465055|20260812001735|950.02
1786465060|20260812001740|950.01
1786465070|20260812001750|950.00
1786465074|20260812001754|950.10
1786465075|20260812001755|950.10
1786465085|20260812001805|949.98
1786465095|20260812001815|950.03
1786465100|20260812001820|949.99
1786465105|20260812001825|949.99
1786465115|20260812001835|949.90
1786465120|20260812001840|949.87
1786465130|20260812001850|949.80
1786465135|20260812001855|949.80
1786465145|20260812001905|949.69
1786465150|20260812001910|949.68
1786465155|20260812001915|949.68
1786465160|20260812001920|949.75
1786465165|20260812001925|949.72
1786465192|20260812001952|949.47
1786465200|20260812002000|949.59
1786465205|20260812002005|949.56
1786465210|20260812002010|949.56
1786465215|20260812002015|949.58
1786465216|20260812002016|949.55
1786465220|20260812002020|949.57
1786465225|20260812002025|949.61
1786465235|20260812002035|949.68
1786465240|20260812002040|949.70
1786465245|20260812002045|949.64
1786465250|20260812002050|949.78
1786465255|20260812002055|949.82
1786465265|20260812002105|949.79
1786465270|20260812002110|949.81
1786465275|20260812002115|949.72
1786465280|20260812002120|949.88
1786465285|20260812002125|949.97
1786465295|20260812002135|949.96
1786465300|20260812002140|949.95
1786465305|20260812002145|949.88
1786465310|20260812002150|949.98
1786465315|20260812002155|949.89
1786465320|20260812002200|949.90
1786465325|20260812002205|949.94
1786465330|20260812002210|950.03
1786465340|20260812002220|949.89
1786465345|20260812002225|949.97
1786465355|20260812002235|950.05
1786465360|20260812002240|950.17
1786465365|20260812002245|950.17
1786465370|20260812002250|950.30
1786465375|20260812002255|950.34
1786465385|20260812002305|950.31
1786465390|20260812002310|950.30
1786465395|20260812002315|950.30
1786465397|20260812002317|950.45
1786465400|20260812002320|950.43
1786465405|20260812002325|950.33
1786465415|20260812002335|950.37
1786465420|20260812002340|950.27
1786465425|20260812002345|950.34
1786465430|20260812002350|950.32
1786465435|20260812002355|950.29
1786465445|20260812002405|950.25
1786465450|20260812002410|950.21
1786465455|20260812002415|950.24
1786465460|20260812002420|950.29
1786465465|20260812002425|950.20
1786465480|20260812002440|950.07
1786465500|20260812002500|950.13
1786465505|20260812002505|950.10
1786465510|20260812002510|950.19
1786465515|20260812002515|950.15
1786465520|20260812002520|950.18
1786465535|20260812002535|950.08
1786465540|20260812002540|950.05
1786465545|20260812002545|950.10
1786465550|20260812002550|950.08
1786465555|20260812002555|950.10
1786465560|20260812002600|950.02
1786465565|20260812002605|950.01
1786465570|20260812002610|950.05
1786465575|20260812002615|950.05
1786465580|20260812002620|950.01
1786465585|20260812002625|950.04
1786465595|20260812002635|950.00
1786465600|20260812002640|950.02
1786465603|20260812002643|949.97
1786465610|20260812002650|950.07
1786465615|20260812002655|950.13
1786465625|20260812002705|950.02
1786465630|20260812002710|949.99
1786465640|20260812002720|950.15
1786465645|20260812002725|950.34
1786465655|20260812002735|950.28
1786465660|20260812002740|950.31
1786465665|20260812002745|950.27
1786465675|20260812002755|950.33
1786465680|20260812002800|950.46
1786465685|20260812002805|950.44
1786465690|20260812002810|950.42
1786465700|20260812002820|950.46
1786465705|20260812002825|950.49
1786465715|20260812002835|950.52
1786465718|20260812002838|950.55
1786465725|20260812002845|950.45
1786465735|20260812002855|950.36
1786465740|20260812002900|950.37
1786465745|20260812002905|950.23
1786465750|20260812002910|950.21
1786465755|20260812002915|950.28
1786465760|20260812002920|950.30
1786465795|20260812002955|950.36
1786465802|20260812003002|950.47
1786465805|20260812003005|950.42
1786465815|20260812003015|950.32
1786465820|20260812003020|950.27
1786465825|20260812003025|950.22
1786465835|20260812003035|950.26
1786465840|20260812003040|950.27
1786465850|20260812003050|950.21
1786465855|20260812003055|950.33
1786465885|20260812003125|950.16
1786465895|20260812003135|950.09
1786465900|20260812003140|949.98
1786465905|20260812003145|950.05
1786465910|20260812003150|950.13
1786465925|20260812003205|950.10
1786465940|20260812003220|950.20
1786465945|20260812003225|950.12
1786465955|20260812003235|949.96
1786465960|20260812003240|949.93
1786465965|20260812003245|949.92
1786465970|20260812003250|949.95
1786465975|20260812003255|949.92
1786465980|20260812003300|949.83
1786465982|20260812003302|949.73
1786465985|20260812003305|949.78
1786465990|20260812003310|949.83
1786465995|20260812003315|949.84
1786466000|20260812003320|949.86
1786466005|20260812003325|949.88
1786466015|20260812003335|949.95
1786466020|20260812003340|950.03
1786466025|20260812003345|949.95
1786466030|20260812003350|949.89
1786466035|20260812003355|949.95
1786466040|20260812003400|949.97
1786466045|20260812003405|950.03
1786466055|20260812003415|950.08
1786466060|20260812003420|950.12
1786466065|20260812003425|950.27
1786466090|20260812003450|950.27
1786466100|20260812003500|950.34
1786466105|20260812003505|950.34
1786466110|20260812003510|950.34
1786466112|20260812003512|950.32
1786466115|20260812003515|950.34
1786466135|20260812003535|950.56
1786466140|20260812003540|950.53
1786466145|20260812003545|950.79
1786466155|20260812003555|950.69
1786466170|20260812003610|950.70
1786466175|20260812003615|950.77
1786466192|20260812003632|950.86
1786466195|20260812003635|950.83
1786466200|20260812003640|950.80
1786466205|20260812003645|950.78
1786466210|20260812003650|950.73
1786466215|20260812003655|950.70
1786466220|20260812003700|950.74
1786466225|20260812003705|950.74
1786466230|20260812003710|950.70
1786466235|20260812003715|950.72
1786466240|20260812003720|950.65
1786466245|20260812003725|950.57
1786466255|20260812003735|950.57
1786466260|20260812003740|950.57
1786466275|20260812003755|950.63
1786466280|20260812003800|950.63
1786466290|20260812003810|950.58
1786466295|20260812003815|950.60
1786466300|20260812003820|950.62
1786466305|20260812003825|950.54
1786466320|20260812003840|950.54
1786466325|20260812003845|950.51
1786466335|20260812003855|950.43
1786466340|20260812003900|950.51
1786466345|20260812003905|950.49
1786466350|20260812003910|950.50
1786466355|20260812003915|950.49
1786466360|20260812003920|950.53
1786466365|20260812003925|950.50
1786466405|20260812004005|950.59
1786466410|20260812004010|950.56
1786466415|20260812004015|950.55
1786466420|20260812004020|950.55
1786466435|20260812004035|950.52
1786466437|20260812004037|950.48
1786466440|20260812004040|950.53
1786466445|20260812004045|950.58
1786466455|20260812004055|950.50
1786466460|20260812004100|950.51
1786466465|20260812004105|950.52
1786466470|20260812004110|950.65
1786466475|20260812004115|950.81
1786466480|20260812004120|950.78
1786466485|20260812004125|950.73
1786466495|20260812004135|950.72
1786466500|20260812004140|950.69
1786466505|20260812004145|950.69
1786466510|20260812004150|950.71
1786466515|20260812004155|950.76
1786466525|20260812004205|950.77
1786466530|20260812004210|950.88
1786466535|20260812004215|950.87
1786466545|20260812004225|950.87
1786466555|20260812004235|950.79
1786466560|20260812004240|950.78
1786466565|20260812004245|950.77
1786466570|20260812004250|950.75
1786466575|20260812004255|950.79
1786466580|20260812004300|950.72
1786466585|20260812004305|950.74
1786466590|20260812004310|950.73
1786466595|20260812004315|950.71
1786466600|20260812004320|950.77
1786466605|20260812004325|950.83
1786466615|20260812004335|950.88
1786466617|20260812004337|951.03
1786466620|20260812004340|950.88
1786466630|20260812004350|950.84
1786466645|20260812004405|950.82
1786466650|20260812004410|950.77
1786466655|20260812004415|950.80
1786466660|20260812004420|950.84
1786466665|20260812004425|950.82
1786466700|20260812004500|950.83
1786466705|20260812004505|950.85
1786466710|20260812004510|950.87
1786466715|20260812004515|950.85
1786466720|20260812004520|950.91
1786466725|20260812004525|950.83
1786466733|20260812004533|950.98
1786466735|20260812004535|950.94
1786466740|20260812004540|950.95
1786466750|20260812004550|950.89
1786466755|20260812004555|950.89
1786466765|20260812004605|950.90
1786466770|20260812004610|950.85
1786466775|20260812004615|950.81
1786466780|20260812004620|950.71
1786466785|20260812004625|950.68
1786466795|20260812004635|950.62
1786466800|20260812004640|950.62
1786466805|20260812004645|950.60
1786466810|20260812004650|950.60
1786466815|20260812004655|950.59
1786466830|20260812004710|950.49
1786466835|20260812004715|950.51
1786466845|20260812004725|950.46
1786466860|20260812004740|950.43
1786466865|20260812004745|950.47
1786466870|20260812004750|950.42
1786466875|20260812004755|950.46
1786466880|20260812004800|950.45
1786466885|20260812004805|950.60
1786466895|20260812004815|950.42
1786466900|20260812004820|950.45
1786466905|20260812004825|950.46
1786466915|20260812004835|950.54
1786466920|20260812004840|950.46
1786466925|20260812004845|950.49
1786466930|20260812004850|950.51
1786466935|20260812004855|950.52
1786466940|20260812004900|950.52
1786466950|20260812004910|950.39
1786466955|20260812004915|950.39
1786466960|20260812004920|950.32
1786466965|20260812004925|950.32
1786467005|20260812005005|950.45
1786467010|20260812005010|950.45
1786467020|20260812005020|950.30
1786467025|20260812005025|950.31
1786467040|20260812005040|950.20
1786467045|20260812005045|950.15
1786467050|20260812005050|950.19
1786467055|20260812005055|950.22
1786467065|20260812005105|950.24
1786467070|20260812005110|950.09
1786467075|20260812005115|950.14
1786467080|20260812005120|950.14
1786467085|20260812005125|950.19
1786467095|20260812005135|950.28
1786467115|20260812005155|950.16
1786467130|20260812005210|950.26
1786467135|20260812005215|950.24
1786467140|20260812005220|950.26
1786467145|20260812005225|950.21
1786467160|20260812005240|950.13
1786467165|20260812005245|950.22
1786467170|20260812005250|950.23
1786467175|20260812005255|950.19
1786467180|20260812005300|950.17
1786467185|20260812005305|950.08
1786467186|20260812005306|950.05
1786467190|20260812005310|950.06
1786467195|20260812005315|950.20
1786467200|20260812005320|950.18
1786467215|20260812005335|950.16
1786467220|20260812005340|950.18
1786467225|20260812005345|950.18
1786467235|20260812005355|950.17
1786467245|20260812005405|950.14
1786467250|20260812005410|950.17
1786467255|20260812005415|950.11
1786467301|20260812005501|950.20
1786467310|20260812005510|950.25
1786467315|20260812005515|950.28
1786467320|20260812005520|950.26
1786467325|20260812005525|950.20
1786467335|20260812005535|950.29
1786467340|20260812005540|950.40
1786467345|20260812005545|950.45
1786467350|20260812005550|950.34
1786467355|20260812005555|950.35
1786467365|20260812005605|950.34
1786467370|20260812005610|950.32
1786467375|20260812005615|950.27
1786467380|20260812005620|950.37
1786467385|20260812005625|950.37
1786467395|20260812005635|950.34
1786467405|20260812005645|950.46
1786467410|20260812005650|950.44
1786467425|20260812005705|950.53
1786467430|20260812005710|950.53
1786467435|20260812005715|950.78
1786467440|20260812005720|950.77
1786467445|20260812005725|950.80
1786467460|20260812005740|950.82
1786467465|20260812005745|950.83
1786467475|20260812005755|950.81
1786467485|20260812005805|950.85
1786467487|20260812005807|950.92
1786467490|20260812005810|950.90
1786467500|20260812005820|950.74
1786467505|20260812005825|950.67
1786467515|20260812005835|950.73
1786467520|20260812005840|950.69
1786467525|20260812005845|950.66
1786467550|20260812005910|950.61
1786467555|20260812005915|950.66
1786467565|20260812005925|950.68
1786467600|20260812010000|950.65
1786467605|20260812010005|950.73
1786467610|20260812010010|950.73
1786467615|20260812010015|950.65
1786467620|20260812010020|950.68
1786467635|20260812010035|950.56
1786467640|20260812010040|950.57
1786467650|20260812010050|950.61
1786467655|20260812010055|950.65
1786467665|20260812010105|950.58
1786467670|20260812010110|950.57
1786467675|20260812010115|950.47
1786467680|20260812010120|950.49
1786467685|20260812010125|950.53
1786467695|20260812010135|950.64
1786467700|20260812010140|950.69
1786467705|20260812010145|950.86
1786467715|20260812010155|950.90
1786467725|20260812010205|950.79
1786467730|20260812010210|950.92
1786467735|20260812010215|950.87
1786467738|20260812010218|950.97
1786467740|20260812010220|950.97
1786467745|20260812010225|950.85
1786467755|20260812010235|950.67
1786467760|20260812010240|950.71
1786467765|20260812010245|950.73
1786467770|20260812010250|950.50
1786467775|20260812010255|950.45
1786467780|20260812010300|950.42
1786467785|20260812010305|950.53
1786467790|20260812010310|950.50
1786467795|20260812010315|950.45
1786467800|20260812010320|950.44
1786467805|20260812010325|950.37
1786467815|20260812010335|950.45
1786467820|20260812010340|950.52
1786467825|20260812010345|950.57
1786467830|20260812010350|950.58
1786467845|20260812010405|950.55
1786467855|20260812010415|950.48
1786467860|20260812010420|950.58
1786467865|20260812010425|950.56
1786467905|20260812010505|950.55
1786467910|20260812010510|950.58
1786467915|20260812010515|950.58
1786467920|20260812010520|950.54
1786467935|20260812010535|950.66
1786467940|20260812010540|950.60
1786467945|20260812010545|950.62
1786467950|20260812010550|950.55
1786467955|20260812010555|950.46
1786467960|20260812010600|950.32
1786467965|20260812010605|950.37
1786467970|20260812010610|950.32
1786467975|20260812010615|950.32
1786467980|20260812010620|950.27
1786467985|20260812010625|950.29
1786467994|20260812010634|950.19
1786468000|20260812010640|950.20
1786468005|20260812010645|950.21
1786468015|20260812010655|950.38
1786468030|20260812010710|950.39
1786468035|20260812010715|950.45
1786468040|20260812010720|950.44
1786468045|20260812010725|950.48
1786468055|20260812010735|950.62
1786468065|20260812010745|950.59
1786468070|20260812010750|950.58
1786468075|20260812010755|950.50
1786468085|20260812010805|950.51
1786468095|20260812010815|950.61
1786468100|20260812010820|950.92
1786468105|20260812010825|951.02
1786468109|20260812010829|951.05
1786468115|20260812010835|950.94
1786468120|20260812010840|950.90
1786468125|20260812010845|950.87
1786468130|20260812010850|950.76
1786468135|20260812010855|950.80
1786468145|20260812010905|950.87
1786468150|20260812010910|950.88
1786468155|20260812010915|950.78
1786468160|20260812010920|950.69
1786468165|20260812010925|950.66
1786468175|20260812010935|950.77
1786468200|20260812011000|950.81
1786468205|20260812011005|950.72
1786468210|20260812011010|950.70
1786468215|20260812011015|950.70
1786468220|20260812011020|950.67
1786468225|20260812011025|950.69
1786468230|20260812011030|950.83
1786468235|20260812011035|950.68
1786468240|20260812011040|950.63
1786468245|20260812011045|950.66
1786468250|20260812011050|950.61
1786468255|20260812011055|950.65
1786468265|20260812011105|950.59
1786468270|20260812011110|950.59
1786468275|20260812011115|950.55
1786468280|20260812011120|950.58
1786468285|20260812011125|950.61
1786468295|20260812011135|950.62
1786468300|20260812011140|950.50
1786468305|20260812011145|950.41
1786468325|20260812011205|950.51
1786468330|20260812011210|950.50
1786468335|20260812011215|950.46
1786468340|20260812011220|950.35
1786468345|20260812011225|950.39
1786468355|20260812011235|950.41
1786468360|20260812011240|950.39
1786468365|20260812011245|950.32
1786468370|20260812011250|950.25
1786468375|20260812011255|950.27
1786468380|20260812011300|950.31
1786468385|20260812011305|950.35
1786468390|20260812011310|950.36
1786468393|20260812011313|950.08
1786468395|20260812011315|950.12
1786468400|20260812011320|950.15
1786468405|20260812011325|950.15
1786468415|20260812011335|950.12
1786468420|20260812011340|950.22
1786468425|20260812011345|950.22
1786468430|20260812011350|950.28
1786468435|20260812011355|950.29
1786468440|20260812011400|950.34
1786468445|20260812011405|950.38
1786468450|20260812011410|950.39
1786468455|20260812011415|950.28
1786468460|20260812011420|950.29
1786468465|20260812011425|950.32
1786468500|20260812011500|950.13
1786468505|20260812011505|949.98
1786468510|20260812011510|950.00
1786468515|20260812011515|950.14
1786468520|20260812011520|950.13
1786468525|20260812011525|950.11
1786468535|20260812011535|950.10
1786468540|20260812011540|950.09
1786468545|20260812011545|950.07
1786468550|20260812011550|950.09
1786468555|20260812011555|950.09
1786468560|20260812011600|950.11
1786468570|20260812011610|950.07
1786468575|20260812011615|950.10
1786468580|20260812011620|950.02
1786468585|20260812011625|949.99
1786468595|20260812011635|950.06
1786468600|20260812011640|950.02
1786468605|20260812011645|950.03
1786468610|20260812011650|949.94
1786468615|20260812011655|949.90
1786468623|20260812011703|949.84
1786468625|20260812011705|949.99
1786468630|20260812011710|950.02
1786468635|20260812011715|950.06
1786468640|20260812011720|950.23
1786468645|20260812011725|950.23
1786468655|20260812011735|950.41
1786468660|20260812011740|950.44
1786468665|20260812011745|950.53
1786468668|20260812011748|950.62
1786468670|20260812011750|950.59
1786468675|20260812011755|950.57
1786468680|20260812011800|950.57
1786468685|20260812011805|950.61
1786468690|20260812011810|950.57
1786468700|20260812011820|950.49
1786468705|20260812011825|950.50
1786468720|20260812011840|950.38
1786468725|20260812011845|950.27
1786468730|20260812011850|950.30
1786468735|20260812011855|950.34
1786468740|20260812011900|950.38
1786468745|20260812011905|950.28
1786468750|20260812011910|950.28
1786468755|20260812011915|950.25
1786468760|20260812011920|950.24
1786468805|20260812012005|950.52
1786468810|20260812012010|950.57
1786468815|20260812012015|950.52
1786468820|20260812012020|950.53
1786468825|20260812012025|950.55
1786468840|20260812012040|950.73
1786468844|20260812012044|950.78
1786468845|20260812012045|950.78
1786468850|20260812012050|950.71
1786468860|20260812012100|950.67
1786468865|20260812012105|950.68
1786468870|20260812012110|950.59
1786468875|20260812012115|950.52
1786468880|20260812012120|950.53
1786468885|20260812012125|950.47
1786468895|20260812012135|950.53
1786468900|20260812012140|950.56
1786468905|20260812012145|950.61
1786468910|20260812012150|950.68
1786468915|20260812012155|950.68
1786468920|20260812012200|950.70
1786468925|20260812012205|950.62
1786468935|20260812012215|950.54
1786468940|20260812012220|950.41
1786468945|20260812012225|950.33
1786468955|20260812012235|950.26
